Ano,Mês,Processo,AnoDoProcesso,Tipo_PF_PJ,CPF_CNPJ,Substância,UF,CodigoMunicipio,Município,QuantidadeComercializada,UnidadeDeMedida,ValorRecolhido,DataCriacao
2023,11,833956.0,2012.0,PJ,07956583000178,GNAISSE,MG,3139201,MALACACHETA,"88,91",m3 ,"1995,57",2023-11-13 13:45:00
2023,11,824692.0,1971.0,PJ,16482121000157,ESPODUMÊNIO,MG,3134004,ITINGA,19392485,kg ,"1955235,77",2023-11-24 15:29:00
2023,11,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,200,t  ,8,2023-11-03 12:30:00
2023,11,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,700,t  ,28,2023-11-03 12:25:00
2023,11,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,1450,t  ,58,2023-11-03 12:34:00
2023,11,830011.0,2007.0,PJ,00968624000105,GRANITO,MG,3141405,MEDINA,"41,24",m3 ,"138,25",2023-11-22 14:42:00
2023,11,830272.0,1998.0,PJ,03087551000122,GNAISSE,MG,3168606,TEÓFILO OTONI,"5,5",t  ,"2484,67",2023-11-08 08:13:00
2023,11,831342.0,2007.0,PJ,05284593000189,GRANITO,MG,3148707,PEDRA AZUL,"19,21",m3 ,"88,51",2023-11-29 07:41:00
2023,11,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,136,t  ,"126,48",2023-11-09 13:46:00
2023,11,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"83,65",m3 ,"1920,56",2023-11-29 10:49:00
2023,11,830337.0,1979.0,PJ,18702175000106,QUARTZO,MG,3103405,ARAÇUAÍ,26900,kg ,"322,8",2023-11-16 17:37:00
2023,11,807652.0,1973.0,PJ,21624671000101,MINÉRIO DE LÍTIO,MG,3103405,ARAÇUAÍ,"2603,49",t  ,"11417,3",2023-11-28 12:17:00
2023,11,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"10229,92",t  ,"1173723,16",2023-11-28 12:05:00
2023,11,807652.0,1973.0,PJ,21624671000101,MINÉRIO DE LÍTIO,MG,3134004,ITINGA,"4340,99",t  ,"19036,95",2023-11-28 12:21:00
2023,11,831608.0,2002.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"42,95",m3 ,"518,19",2023-11-29 14:11:00
2023,11,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"11020,94",t  ,"8986,67",2023-11-06 08:38:00
2023,11,830367.0,2015.0,PJ,43215619000126,AREIA,MG,3133303,ITAOBIM,"571,47",t  ,"358,2",2023-11-29 10:40:00
2023,12,830653.0,2012.0,PF,***056077**,AREIA,MG,3171600,VIRGEM DA LAPA,960,t  ,"121,48",2023-12-01 09:45:00
2023,12,830653.0,2012.0,PF,***056077**,AREIA,MG,3171600,VIRGEM DA LAPA,960,t  ,"146,4",2023-12-01 09:38:00
2023,12,830653.0,2012.0,PF,***056077**,AREIA,MG,3171600,VIRGEM DA LAPA,960,t  ,"119,64",2023-12-01 09:47:00
2023,12,830653.0,2012.0,PF,***056077**,AREIA,MG,3171600,VIRGEM DA LAPA,800,t  ,"123,37",2023-12-01 09:34:00
2023,12,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"75,93",t  ,"2730,62",2023-12-04 12:01:00
2023,12,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"8,95",t  ,"94,72",2023-12-04 11:59:00
2023,12,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"93,18",m3 ,"3997,09",2023-12-05 17:10:00
2023,12,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"8,57",g  ,"37,11",2023-12-04 15:22:00
2023,12,833611.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,928,t  ,"524,12",2023-12-07 10:11:00
2023,12,833611.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,928,t  ,"319,52",2023-12-07 10:11:00
2023,12,833612.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,2233,t  ,"669,9",2023-12-07 10:32:00
2023,12,833611.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,2233,t  ,"669,9",2023-12-07 10:35:00
2023,12,833612.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,1682,t  ,"524,12",2023-12-07 09:50:00
2023,12,833612.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,1653,t  ,"497,54",2023-12-07 09:51:00
2023,12,830796.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,1682,t  ,"524,12",2023-12-07 09:57:00
2023,12,830796.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,1653,t  ,"497,54",2023-12-07 09:58:00
2023,12,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"2,37",t  ,"927,45",2023-12-08 10:36:00
2023,12,831496.0,2001.0,PJ,08015130000100,ESMERALDA,MG,3139201,MALACACHETA,"10,78",kg ,"135,27",2023-12-15 10:48:00
2023,12,831214.0,1992.0,PJ,38564373000168,AREIA,MG,3168606,TEÓFILO OTONI,1714,t  ,"8730,73",2023-12-22 08:51:00
2023,12,831214.0,1992.0,PJ,38564373000168,AREIA,MG,3168606,TEÓFILO OTONI,1205,t  ,"6753,5",2023-12-22 08:38:00
2023,12,831214.0,1992.0,PJ,38564373000168,AREIA,MG,3168606,TEÓFILO OTONI,"16,15",t  ,"9350,46",2023-12-22 08:34:00
2023,12,832348.0,2000.0,PJ,03933619000147,GRANITO,MG,3133303,ITAOBIM,"295,56",t  ,"8088,08",2023-12-18 09:23:00
2023,12,834323.0,2007.0,PJ,03933619000147,GRANITO,MG,3156502,RUBELITA,"957,03",t  ,"24974,13",2023-12-18 10:30:00
2023,12,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"1035,14",t  ,"8032,33",2023-12-20 16:56:00
2023,12,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"4180,64",m3 ,"2541,93",2023-12-18 15:50:00
2023,12,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2023-12-04 09:23:00
2023,12,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,500,t  ,20,2023-12-04 09:21:00
2023,12,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,950,t  ,38,2023-12-04 09:22:00
2023,12,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,800,t  ,32,2023-12-04 09:24:00
2023,12,833597.0,2006.0,PJ,01969976000130,AREIA,MG,3168606,TEÓFILO OTONI,119,t  ,"112,49",2023-12-28 10:21:00
2023,12,833597.0,2006.0,PJ,01969976000130,AREIA,MG,3168606,TEÓFILO OTONI,231,t  ,"211,75",2023-12-28 10:20:00
2023,12,833597.0,2006.0,PJ,01969976000130,AREIA,MG,3168606,TEÓFILO OTONI,84,t  ,"165,83",2023-12-28 10:20:00
2023,12,833597.0,2006.0,PJ,01969976000130,AREIA,MG,3168606,TEÓFILO OTONI,28,t  ,"47,19",2023-12-28 10:18:00
2023,12,833597.0,2006.0,PJ,01969976000130,AREIA,MG,3168606,TEÓFILO OTONI,7,t  ,"24,68",2023-12-28 10:19:00
2023,12,833597.0,2006.0,PJ,01969976000130,AREIA,MG,3168606,TEÓFILO OTONI,14,t  ,"19,95",2023-12-28 10:24:00
2023,12,833597.0,2006.0,PJ,01969976000130,AREIA,MG,3168606,TEÓFILO OTONI,406,t  ,"273,7",2023-12-27 17:42:00
2023,12,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"43,45",m3 ,"2363,68",2023-12-26 11:21:00
2023,12,833956.0,2012.0,PJ,07956583000178,GNAISSE,MG,3139201,MALACACHETA,"9,02",m3 ,"286,95",2023-12-12 10:13:00
2023,12,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"224,67",t  ,"55269,57",2023-12-04 10:39:00
2023,12,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"997,55",t  ,"44025,13",2023-12-28 08:33:00
2023,12,831608.0,2002.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"45,78",m3 ,"551,18",2023-12-13 18:41:00
2024,1,830663.0,2003.0,PJ,05284593000189,GRANITO,MG,3157005,SALINAS,"99,99",m3 ,"2619,37",2023-12-28 18:14:00
2024,1,830760.0,1987.0,PJ,07959121000104,FELDSPATO,MG,3119500,CORONEL MURTA,"28,33",t  ,"26,79",2024-01-02 09:14:00
2024,1,830760.0,1987.0,PJ,07959121000104,FELDSPATO,MG,3119500,CORONEL MURTA,"425,9",t  ,"4778,71",2024-01-02 10:34:00
2024,1,830760.0,1987.0,PJ,07959121000104,FELDSPATO,MG,3119500,CORONEL MURTA,"503,97",t  ,"5766,06",2024-01-02 10:01:00
2024,1,830760.0,1987.0,PJ,07959121000104,FELDSPATO,MG,3119500,CORONEL MURTA,"446,3",t  ,"4827,73",2024-01-02 10:32:00
2024,1,830760.0,1987.0,PJ,07959121000104,FELDSPATO,MG,3119500,CORONEL MURTA,"252,26",t  ,"2855,05",2024-01-02 10:31:00
2024,1,830760.0,1987.0,PJ,07959121000104,FELDSPATO,MG,3119500,CORONEL MURTA,"411,34",t  ,"5236,74",2024-01-02 10:29:00
2024,1,830760.0,1987.0,PJ,07959121000104,FELDSPATO,MG,3119500,CORONEL MURTA,"455,25",t  ,"5086,06",2024-01-02 10:21:00
2024,1,830760.0,1987.0,PJ,07959121000104,QUARTZO,MG,3119500,CORONEL MURTA,202,t  ,"36,79",2024-01-02 11:23:00
2024,1,830760.0,1987.0,PJ,07959121000104,QUARTZO,MG,3119500,CORONEL MURTA,"196,86",t  ,"32,78",2024-01-02 11:00:00
2024,1,830760.0,1987.0,PJ,07959121000104,TURMALINA,MG,3119500,CORONEL MURTA,60000,kg ,"23,46",2024-01-02 11:45:00
2024,1,833239.0,2011.0,PJ,07959121000104,FELDSPATO,MG,3171600,VIRGEM DA LAPA,"417,46",t  ,"4882,19",2024-01-02 15:13:00
2024,1,833239.0,2011.0,PJ,07959121000104,FELDSPATO,MG,3171600,VIRGEM DA LAPA,"336,31",t  ,"4142,19",2024-01-02 15:07:00
2024,1,833239.0,2011.0,PJ,07959121000104,FELDSPATO,MG,3171600,VIRGEM DA LAPA,"323,55",t  ,"4093,5",2024-01-02 15:04:00
2024,1,833239.0,2011.0,PJ,07959121000104,FELDSPATO,MG,3171600,VIRGEM DA LAPA,"414,45",t  ,"4636,64",2024-01-02 14:58:00
2024,1,833239.0,2011.0,PJ,07959121000104,FELDSPATO,MG,3171600,VIRGEM DA LAPA,"375,14",t  ,"1825,53",2024-01-02 14:56:00
2024,1,833239.0,2011.0,PJ,07959121000104,FELDSPATO,MG,3171600,VIRGEM DA LAPA,"378,86",t  ,"3910,31",2024-01-02 14:54:00
2024,1,833239.0,2011.0,PJ,07959121000104,FELDSPATO,MG,3171600,VIRGEM DA LAPA,"313,6",t  ,"4023,29",2024-01-02 14:49:00
2024,1,833239.0,2011.0,PJ,07959121000104,FELDSPATO,MG,3171600,VIRGEM DA LAPA,"92,72",t  ,"1000,8",2024-01-02 14:46:00
2024,1,830337.0,1979.0,PJ,18702175000106,QUARTZO,MG,3103405,ARAÇUAÍ,38850,kg ,"466,2",2023-12-15 09:04:00
2024,1,831071.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,180,t  ,"79,78",2023-12-22 18:20:00
2024,1,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,500,t  ,75,2023-12-05 10:06:00
2024,1,831214.0,1992.0,PJ,38564373000168,AREIA,MG,3168606,TEÓFILO OTONI,1477,t  ,"6911,87",2023-12-22 08:49:00
2024,1,831214.0,1992.0,PJ,38564373000168,AREIA,MG,3168606,TEÓFILO OTONI,2187,t  ,"10266,87",2023-12-22 08:46:00
2024,1,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"10,89",m3 ,"263,46",2024-01-04 10:46:00
2024,1,830360.0,2018.0,PJ,27828398000105,QUARTZO,MG,3134004,ITINGA,31000,kg ,"1656,28",2024-01-10 09:03:00
2024,1,830360.0,2018.0,PJ,27828398000105,TURMALINA,MG,3134004,ITINGA,42600,kg ,"2530,98",2024-01-10 08:11:00
2024,1,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"8409,76",m3 ,"4827,54",2024-01-16 13:50:00
2024,1,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"68,48",m3 ,"2933,56",2024-01-26 16:38:00
2024,1,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"0,57",t  ,"196,18",2024-01-10 11:51:00
2024,1,831415.0,2004.0,PJ,42837484000178,GRANITO,MG,3103405,ARAÇUAÍ,"17,78",m3 ,"102,79",2024-01-16 15:51:00
2024,1,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,400,t  ,16,2024-01-03 14:01:00
2024,1,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,1800,t  ,72,2024-01-03 14:00:00
2024,1,831342.0,2007.0,PJ,05284593000189,GRANITO,MG,3148707,PEDRA AZUL,"31,17",m3 ,"126,76",2024-01-30 10:45:00
2024,1,830734.0,2015.0,PJ,07663795000167,AREIA,MG,3169703,TURMALINA,183,t  ,"137,59",2024-01-30 20:49:00
2024,1,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"40,96",m3 ,"1571,44",2024-01-16 10:38:00
2024,1,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2397,85",t  ,"235089,67",2024-01-02 15:07:00
2024,1,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"653,08",t  ,"32593,31",2024-01-29 12:36:00
2024,1,830564.0,2015.0,PJ,25482167000167,ARGILA,MG,3141801,MINAS NOVAS,650,t  ,26,2024-01-03 13:58:00
2024,1,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,550,t  ,"82,5",2024-01-10 14:44:00
2024,1,830089.0,2000.0,PJ,36346393000137,GRANITO,MG,3134004,ITINGA,"113,17",m3 ,"1745,89",2024-01-23 14:36:00
2024,1,832026.0,1999.0,PJ,39365754000180,GRANITO,MG,3141405,MEDINA,"19,25",m3 ,"134,39",2024-01-29 10:03:00
2024,1,830367.0,2015.0,PJ,43215619000126,AREIA,MG,3133303,ITAOBIM,"838,6",t  ,"319,8",2024-01-19 09:14:00
2024,2,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"444,77",t  ,"2699,05",2024-02-02 15:06:00
2024,2,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"2,67",t  ,"26,33",2024-02-02 16:00:00
2024,2,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"1168,74",t  ,"11753,44",2024-02-02 15:21:00
2024,2,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,150,t  ,"44,11",2024-02-01 08:40:00
2024,2,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"84,28",m3 ,"7815,22",2024-02-07 11:43:00
2024,2,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"46,47",m3 ,"4412,63",2024-02-04 22:30:00
2024,2,831431.0,2013.0,PJ,17881680000100,GRANITO,MG,3103405,ARAÇUAÍ,"14,51",m3 ,"172,1",2024-02-19 08:56:00
2024,2,830770.0,2012.0,PJ,25897802000177,ARGILA,MG,3141801,MINAS NOVAS,100,t  ,"18,9",2024-02-20 10:42:00
2024,2,830361.0,2023.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"478,06",t  ,"156,63",2024-02-01 08:37:00
2024,2,831459.0,1986.0,PJ,71333736000120,GRANITO,MG,3141405,MEDINA,"9,9",m3 ,"52,46",2024-02-23 16:52:00
2024,2,834418.0,2012.0,PJ,04180718000168,GRANITO,MG,3119500,CORONEL MURTA,"4,52",m3 ,"159,27",2024-02-27 10:29:00
2024,2,830770.0,2012.0,PJ,25897802000177,ARGILA,MG,3141801,MINAS NOVAS,400,t  ,"74,68",2024-02-27 12:52:00
2024,2,830653.0,2012.0,PF,***056077**,AREIA,MG,3171600,VIRGEM DA LAPA,432,t  ,"53,29",2024-02-28 08:59:00
2024,2,830653.0,2012.0,PF,***056077**,AREIA,MG,3171600,VIRGEM DA LAPA,432,t  ,"53,29",2024-02-28 08:59:00
2024,2,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,2050,t  ,82,2024-02-09 10:08:00
2024,2,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,2200,t  ,88,2024-02-09 10:10:00
2024,2,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"1,53",t  ,"400,33",2024-02-08 09:21:00
2024,2,830360.0,2018.0,PJ,27828398000105,MORGANITA,MG,3134004,ITINGA,6539,kg ,"1050,73",2024-02-28 13:53:00
2024,2,830360.0,2018.0,PJ,27828398000105,MORGANITA,MG,3134004,ITINGA,6539,kg ,"1050,73",2024-02-28 13:53:00
2024,2,830360.0,2018.0,PJ,27828398000105,QUARTZO,MG,3134004,ITINGA,32000,kg ,"2367,74",2024-02-28 13:47:00
2024,2,830360.0,2018.0,PJ,27828398000105,QUARTZO,MG,3134004,ITINGA,32000,kg ,"2367,74",2024-02-28 13:47:00
2024,2,830360.0,2018.0,PJ,27828398000105,TURMALINA,MG,3134004,ITINGA,2490,kg ,"2151,42",2024-02-28 13:50:00
2024,2,830360.0,2018.0,PJ,27828398000105,TURMALINA,MG,3134004,ITINGA,2490,kg ,"2151,42",2024-02-28 13:50:00
2024,2,832348.0,2000.0,PJ,03933619000147,GRANITO,MG,3133303,ITAOBIM,"218,24",t  ,"5857,34",2024-02-29 10:59:00
2024,2,831342.0,2007.0,PJ,05284593000189,GRANITO,MG,3148707,PEDRA AZUL,"50,3",m3 ,"204,89",2024-02-28 07:56:00
2024,2,831342.0,2007.0,PJ,05284593000189,GRANITO,MG,3148707,PEDRA AZUL,"50,3",m3 ,"204,89",2024-02-28 07:56:00
2024,2,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"36,04",m3 ,"1992,8",2024-02-27 13:12:00
2024,2,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2421,52",t  ,"237572,05",2024-02-15 10:21:00
2024,2,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"9089,17",t  ,"1038387,64",2024-02-28 11:01:00
2024,2,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"9089,17",t  ,"1038387,64",2024-02-28 11:01:00
2024,2,832026.0,1999.0,PJ,39365754000180,GRANITO,MG,3141405,MEDINA,"4,31",m3 ,"8,65",2024-02-22 09:33:00
2024,2,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"10668,55",t  ,"8429,69",2024-02-09 09:36:00
2024,3,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,470,t  ,"300,84",2024-03-01 10:41:00
2024,3,835006.0,2010.0,PJ,04392500000177,MINÉRIO DE OURO,MG,3103405,ARAÇUAÍ,"766,6",g  ,"4008,57",2024-03-05 09:04:00
2024,3,835006.0,2010.0,PJ,04392500000177,MINÉRIO DE OURO,MG,3103405,ARAÇUAÍ,"1561,1",g  ,"6899,84",2024-03-05 09:02:00
2024,3,835006.0,2010.0,PJ,04392500000177,MINÉRIO DE OURO,MG,3103405,ARAÇUAÍ,"443,65",g  ,"11362,59",2024-03-05 08:56:00
2024,3,830337.0,1979.0,PJ,18702175000106,QUARTZO,MG,3103405,ARAÇUAÍ,26800,kg ,"872,19",2024-03-07 08:53:00
2024,3,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"45,18",m3 ,"11254,82",2024-03-07 09:38:00
2024,3,807652.0,1973.0,PJ,21624671000101,MINÉRIO DE LÍTIO,MG,3134004,ITINGA,"68,37",t  ,"506,13",2024-03-13 07:49:00
2024,3,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"0,42",t  ,"144,5",2024-03-08 11:59:00
2024,3,830337.0,1979.0,PJ,18702175000106,QUARTZO,MG,3103405,ARAÇUAÍ,10001,kg ,120,2024-03-12 10:37:00
2024,3,830361.0,2023.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"332,92",t  ,"142,3",2024-03-11 08:34:00
2024,3,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"28,53",m3 ,"1149,92",2024-03-25 09:59:00
2024,3,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,2700,t  ,108,2024-03-01 14:50:00
2024,3,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,2350,t  ,94,2024-03-01 14:38:00
2024,3,833956.0,2012.0,PJ,07956583000178,GNAISSE,MG,3139201,MALACACHETA,"41,51",m3 ,"1330,83",2024-03-27 10:01:00
2024,3,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"95,67",t  ,"22627,03",2024-03-12 15:27:00
2024,3,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2340,45",t  ,"244098,86",2024-03-12 15:25:00
2024,3,830564.0,2015.0,PJ,25482167000167,ARGILA,MG,3141801,MINAS NOVAS,2750,t  ,110,2024-03-01 14:33:00
2024,3,831337.0,2012.0,PJ,39282298000105,GRANITO,MG,3157005,SALINAS,"12,46",m3 ,"568,88",2024-03-20 14:19:00
2024,3,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"109,07",m3 ,"2418,87",2024-03-21 22:27:00
2024,3,830269.0,1990.0,PJ,38564373000168,GRANITO,MG,3168606,TEÓFILO OTONI,"12777,68",t  ,"6563,37",2024-03-25 09:48:00
2024,3,830269.0,1990.0,PJ,38564373000168,GRANITO,MG,3168606,TEÓFILO OTONI,"14501,92",t  ,"7220,68",2024-03-25 14:13:00
2024,4,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"103,45",m3 ,"8151,54",2024-04-01 09:45:00
2024,4,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"141,63",t  ,"1228,85",2024-04-02 17:44:00
2024,4,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"1,73",t  ,"23,08",2024-04-02 17:59:00
2024,4,830312.0,2013.0,PJ,18640227000167,ARGILA,MG,3157005,SALINAS,22,t  ,"1728,18",2024-04-04 10:00:00
2024,4,830312.0,2013.0,PJ,18640227000167,ARGILA,MG,3157005,SALINAS,22,t  ,"775,86",2024-04-05 10:31:00
2024,4,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"80,16",t  ,"995,83",2024-04-09 11:45:00
2024,4,830312.0,2013.0,PJ,18640227000167,ARGILA,MG,3157005,SALINAS,22,t  ,"914,46",2024-04-10 08:29:00
2024,4,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,510,t  ,"76,5",2024-04-10 13:05:00
2024,4,830312.0,2013.0,PJ,18640227000167,ARGILA,MG,3157005,SALINAS,22,t  ,"589,54",2024-04-15 14:27:00
2024,4,830312.0,2013.0,PJ,18640227000167,ARGILA,MG,3157005,SALINAS,22,t  ,"815,24",2024-04-15 14:35:00
2024,4,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"0,95",t  ,"328,86",2024-04-15 15:57:00
2024,4,830326.0,2005.0,PJ,20890995000110,GRANITO,MG,3134004,ITINGA,"114,45",t  ,"1125,9",2024-04-23 12:15:00
2024,4,830326.0,2005.0,PJ,20890995000110,GRANITO,MG,3134004,ITINGA,"629,83",t  ,"6129,16",2024-04-23 12:06:00
2024,4,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"92,35",t  ,"1497,35",2024-04-23 14:06:00
2024,4,830326.0,2005.0,PJ,20890995000110,XISTO,MG,3134004,ITINGA,"104,86",t  ,"1011,24",2024-04-23 14:37:00
2024,4,833562.0,2013.0,PF,***157071**,CASCALHO,MG,3112307,CAPELINHA,1080,t  ,"60,03",2024-04-24 11:11:00
2024,4,830312.0,2013.0,PJ,18640227000167,ARGILA,MG,3157005,SALINAS,22,t  ,"690,16",2024-04-24 08:49:00
2024,4,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"27,7",m3 ,"973,68",2024-04-25 14:18:00
2024,4,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,1050,t  ,42,2024-04-05 12:55:00
2024,4,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,800,t  ,32,2024-04-05 12:57:00
2024,4,830361.0,2023.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"460,02",t  ,"157,79",2024-04-03 09:40:00
2024,4,832578.0,2012.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,"162,66",m3 ,"1680,53",2024-04-12 14:00:00
2024,4,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"6037,26",m3 ,"3203,12",2024-04-22 09:32:00
2024,4,830564.0,2015.0,PJ,25482167000167,ARGILA,MG,3141801,MINAS NOVAS,1750,t  ,70,2024-04-05 12:52:00
2024,4,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,1750,t  ,70,2024-04-05 12:48:00
2024,4,830089.0,2000.0,PJ,36346393000137,GRANITO,MG,3134004,ITINGA,"40,12",m3 ,"539,25",2024-04-23 08:12:00
2024,4,831337.0,2012.0,PJ,39282298000105,GRANITO,MG,3157005,SALINAS,"6,75",m3 ,"322,22",2024-04-19 13:45:00
2024,4,831415.0,2004.0,PJ,42837484000178,GRANITO,MG,3103405,ARAÇUAÍ,"102,31",m3 ,"591,43",2024-04-23 14:03:00
2024,4,833562.0,2013.0,PF,***157071**,CASCALHO,MG,3112307,CAPELINHA,3000,t  ,"150,54",2024-04-23 11:55:00
2024,4,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"0,36",t  ,"17,88",2024-04-27 16:24:00
2024,4,831342.0,2007.0,PJ,05284593000189,GRANITO,MG,3148707,PEDRA AZUL,"10,46",m3 ,"52,93",2024-04-26 13:45:00
2024,4,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"91,26",m3 ,"5234,85",2024-04-25 10:39:00
2024,4,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,32,t  ,"26,23",2024-04-05 09:46:00
2024,4,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"155,81",t  ,"37817,01",2024-04-01 14:26:00
